,Pre_Sample_01,Pre_Sample_02,Pre_Sample_03,Pre_Sample_04,Pre_Sample_05,Pre_Sample_06,Post_Sample_01,Post_Sample_02,Post_Sample_03,Post_Sample_04,Post_Sample_05,Post_Sample_06
HIF1A_S369,57.42131498411246,59.451297165246444,2943.095582240189,2.8167727589150764,916.3650531816304,9.947075786382982,4.528671807116934,442.9608413478375,11.11908740515009,29.3683390814013,1068.0866837616563,4535.7106512942755
BRCA2_S419,253.46461311507912,60.694233086238086,341.6339266350983,173.9933699808953,20.36255970664864,27.37615065941237,35.96842068162927,277.37298846623185,2213.564849797574,6.273347809982615,100.97427656566231,13.595423595178449
CD3E_S437,105.97529177149724,17.895707712802892,33.02396687969496,30.06906494819081,16.403784887668678,0.8011788337163059,6.199567945883331,30.06922818311257,31.56116711626463,47.89791435634585,261.4022300577505,32.473459098790556
Gene_0112_S377,180.6997227549289,276.1595520653067,27.908637496277716,15.230711932578853,2.349160123773812,32.00048764805659,9.283355234941789,158.69819005301434,66.52676556955934,4026.068354328752,91.10645721953502,14.160050240043706
MTOR_S74,73.15337217434552,438.43871786311746,85.97041758582621,106.36505628675513,7.934532040086906,46.811452444410094,26.5344565842499,32.27123567853196,30.35372506734653,32.4804306316021,1562.294225356978,551.8701273997724
Gene_0051_S318,158.3650998423434,249.26796269901965,937.7336118301988,5.659980930085134,20.61448321412297,311.53864183760106,162.33513812315073,232.59121967861597,12.705648097281708,43.54226370046385,3.780183772115915,174.44603117046356
BUB1_S304,45.0757383413525,116.27415817344556,29.107046431026145,9.10462253870004,45.16565741288427,577.4453532210408,187.6257127863783,4.748815933046932,483.05636842565644,7.084913921414016,33.46454893291979,29.473992266060385
Gene_0020_S182,8.707104032135994,547.719376865741,15.930510613907598,5.948399093347414,122.7450419709372,34.8862345997128,208.29688588891275,8.92706234440045,31.63531673004102,132.12028503795796,6.623511808597285,44.30578997672876
Gene_0076_S260,7.388755666784876,14.96253166846221,7.315659618291517,11.918485326631727,82.21794698506913,11.610978635443804,140.86112687989612,258.1746579126204,278.19679550404135,49.12075046500227,46.80599808244108,129.99909789628637
Gene_0078_S170,362.1355657090097,69.49526076534164,35.699819565911554,418.88777373024186,682.2954849386113,94.82849953595229,4.606723242200331,3.7410823378987383,5.125771138176149,17.295848965463474,5.8356753543768365,23.906201455628235
Gene_0069_S414,19.068146709489355,67.63177983643486,25.69796627752836,97.05012716677362,8.933780968926433,338.59767871054356,6.8927204297914475,35.259990059011415,37.07952868962997,67.65854617346876,12.963291214799158,26.22766102832776
Gene_0034_S251,31.92186430161987,25.05042288479034,425.1882050937948,119.14076106133989,14.939563968786608,76.42573176577496,41.50929293319305,15.67539044924924,32.703121083956255,10.771739290639468,39.60564066541592,29.50166839572478
Gene_0070_S182,200.67879529221528,1025.2989737394907,195.1929207812565,313.0309017367824,116.92646785625648,130.72280849349713,274.16926535985056,197.20283161212035,12.25831472049157,38.675853625916304,7.8908706362671905,46.744535352798806
RB1_S233,94.64902812099756,56.15982546782533,14.693295229109284,440.3521705152142,282.1360906689285,84.07357484131936,130.89125522390194,2298.5868569034437,13.998531022595513,4.125572368023066,455.2660071854572,313.22183090886904
PALB2_S284,63.75656607492736,278.03808708632096,3.2834695621246266,2.427784344006932,15.747017593315746,2336.361720343967,5.877962279455603,108.91165592566988,140.69945070945946,1.4329844924711264,72.41847542452665,161.46773528318013
Gene_0102_S8,49.17964948383501,59.422753436052425,52.167286642048055,18.536595185778893,25.83792311651079,446.91548838411006,192.71694906529854,1.6260370979629148,57.145531587755784,3.9715606052366934,44.16410221682779,30.551896657939054
VEGFA_S100,16.98316128333255,5.452555383171524,41.314801876036256,30.991566513626438,2.72575433135705,50.74471605353113,252.28702228865131,89.65434177647327,333.75973013170545,131.28023634025567,234.69813638996024,7.6576092051451115
Gene_0034_S308,11.08209628665257,99.12407517271473,512.8863229885527,9856.152938510955,26.0194912326892,10.1256707911776,66.36794500048896,40.84480708922338,328.862321517979,81.77353958341551,127.62474246278606,127.47367111205442
Gene_0078_S431,4.72780084557167,22.302787736161523,8.6093878734501,48.01896749685053,1878.9038593167948,1564.7112669849334,1449.2141830922615,538.2573329561789,97.10327140027674,23.969324006491448,12.736377761337744,14.009982494761324
Gene_0022_S53,96.24835551527245,10.559874613782275,5.4069235602093135,75.34764365425175,48.82603960781411,256.30432562275166,6.805771549979068,17.217174440164143,261.30708447341607,43.50831408844388,121.33331492572813,290.30432241002103
Gene_0062_S280,21.05808272640399,5.771608520593339,2.401361452520607,272.15490217079196,157.3710430327718,1277.9771428602064,23.7258080091168,9.355439038806518,16.451194720964605,502.9864966749133,97.53736270914534,38.42689072494945
Gene_0047_S380,3652.203270467996,42.48800854463173,60.52656723848078,2.9702405658183175,3.133816790349294,730.595668758106,39.86620427412955,2.428569093857164,8.678223806234817,66.28718653264069,326.84172618716644,77.3194647759065
SULT1A1_S281,488.74814381388666,10.705711500679671,48.752773238838856,15.653183832874435,39489.6232434591,25.381345359894706,2.5740668896204704,31.90832014268562,204.60340455443793,971.0970116590084,106.7811761635884,231.26452879378039
CD4_S263,82.42592373834844,245.32358946225514,5.119293015638756,16.24766953015952,12.562949528992373,73.95934777854183,67.51813827804334,54.14493193296318,49.06003406219025,15.918294735243194,31.043695599129588,39.65558392127616
Gene_0041_S173,272.8734566755354,114.4741673530535,9.148958352984982,4.05917929732949,58.27875284536973,140.3362388009695,178.17054432756075,129.55687263731448,166.90809821605407,12.499737922207073,375.03973296152583,13.966137392807992
Gene_0003_S293,8.41260410706446,46.58151100815825,25.055630470065474,10.277577367336885,66.80350296472156,213.55298443747793,253.41358487979036,2.058932530925905,11.476578738756896,43.073928749471946,44.40328207303775,17.5810525163733
Gene_0001_S15,8.35110912258135,7.292100461256891,523.648342205558,547.00986057489,66.45253618917576,13.015428862594478,70.61705022047813,0.6464356276029475,22.342870767761394,67.45440141332148,0.5975171241156045,132.00772992788018
PLK1_S86,24.066238368207422,302.0895402901084,727.2818329400824,116.65559917621218,170.85037869909235,17.492403124950556,3.4791279301519085,1950.080485059091,26.10678717599699,3082.742278367129,19.635874651491253,89.8773934458559
COL1A1_S468,199.4913228145402,332.76259065107564,39.49026521303066,119.24557277462513,41.0200326101127,8.627679003909147,300.47386955800465,348.7030029533556,25.492384384536518,12.55595324344117,228.69594159230488,101.65481051772704
Gene_0042_S214,5509.936114094628,33.18546078364651,114.06642683354704,330.65645686637635,249.17771284000705,1222.4024846561326,48.06783347018195,264.5045202629226,2668.031674102718,12.495428927370652,1.5226102385968001,18.82700349413587
AKT2_S299,112.81048022048593,129.99475941741545,21.526542103040565,57.32903382243395,0.5401714581867587,27.167074793124808,61.31578803851635,30.392722422850497,92.27804138024176,9.733856859740476,256.9340099632723,287.269155032368
CD8A_S199,4.8118855905889415,197.03666739016748,90.00460062341612,255.09572375013522,60.79931355290621,1.2331750031119444,696.2713359588374,4590.373904075363,50.88556941444819,27.860266035611243,85.25658162774043,24.36571589201003
Gene_0060_S273,13.326925768952561,464.6438760052901,23.676067095422418,3.035571575275393,887.1517054883662,266.03255707620747,185.52302372591438,7.94056207567947,142.69407941650223,17.000038481674352,6.166843939873345,0.9051383052066603
Gene_0024_S207,3.735371770399031,64.76617324468121,224.01041061671884,22.43444192127614,44.40708560475593,169.21703415015517,0.7207451646862627,47.901460034880685,7.424840234064054,142.04475232198845,33.60162685952982,4.677225907679043
LDHA_S382,18.898194875881956,14.472991961906969,308.6005279062245,5.718832154239189,171.00584516336923,13.550519395207795,517.3499502460297,26.289507129802725,59.937226145974805,3.3615034157071255,13.150606488447215,353.92055248900067
Gene_0072_S444,16.673301299797096,151.29127653838262,8.135832371175049,26.583390414614456,69.21197649121032,4.796612987162586,4.450057118290282,116.20410427738827,47.718952993273334,31.565154622068164,1.227960589812079,20.846047607287833
KRT8_S210,486.16532301751164,51.827021996330984,49.237099931196234,1.9206737228323378,53.79513389590843,18.118838918737186,45.572519465982246,824.0079669573596,2096.610184075929,9.337440934848798,313.0262894418124,377.5070068667703
Gene_0077_S6,2.276726737508421,3.986774041963926,11.79639500492093,74.09860920755673,560.0577251195227,186.3069482922686,30.95567330098263,185.22915627411305,72.05357978692314,86.06506403302953,36.745365703669556,26.065326598768408
CCND1_S265,24.36707349839304,32.89987896738467,93.89324135174544,35.211413103375634,107.96447121315573,10.237841578206599,106.23120938249045,49.56747863966748,9.45389736610097,91.5303126590663,139.8941141255171,168.0623790556048
Gene_0108_S308,0.7062169488140471,14.060999882520493,174.66576858912072,887.5912087242418,118.9897949937412,9.501260842775293,1.4998394601215375,12.360038448783799,60.13750943554587,49.387529627645705,18.29844393091721,124.53137416504909
Gene_0098_S74,13.519458303729047,40.835113628247385,4.1963097474890185,251.96768872740515,19.370132264135254,9.852385814663798,71.71732786910191,80.82236191922415,14.778645303980971,26.324557667914636,239.278960811805,282.01685674167686
XBP1_S175,326.14578389439475,1473.915526388763,4.624939347748811,44.21504054025706,12.025910333575082,9.876598204755803,204.46476173850334,2.7461589943996128,101.53553582793882,3.6158165821208836,1.0358821279843944,55.971648326239084
SULT1A1_S365,187.77125826425524,90.25466134906506,12.324356584798693,21.31548530905887,81.15518294522747,38.85258606536698,78.08687466556384,41.52816800700903,111.16914420508584,414.2155739802913,48.067122052041,41.976371819288296
Gene_0087_S88,125.64953877026399,35.780172956691395,262.33341751938127,4.909988457785999,77.32668998634874,84.9458265515688,96.89274370842777,127.88508656977496,2.6172619970187996,12.548161133688879,153.1331417175136,2.4629729093341717
PIK3CA_S213,14.63291641225536,42.86720817500193,217.6827358949596,37.10523736019913,246.1493679547674,52.11971099297925,6.339557365387141,154.63755796145597,12.532530755931733,8.411994766793608,38.786582534004836,17.2803034380829
Gene_0001_S281,0.9125286148260269,16.44376578535758,44.69076265627927,277.3460116225711,275.1004447618707,2.7743364953644862,50.131168711603785,272.3669973346493,234.2026885213359,10.545771385742274,2.2257788305942072,25.55050668085184
Gene_0072_S152,98.93876170163446,19.332024375759257,76.28355005721913,3.533589195007633,23.138345951169175,2.703479864422871,21.06317308981506,13.152619998840924,10.521145794634299,238.06587233771165,20.969638126403087,7.642506610910787
Gene_0080_S92,1065.6592904473043,299.1075890936577,4.8637235273476405,240.0967701082139,558.6010145971937,36.082280902640036,40.40079594034116,214.0137064852838,15.72066074143505,72.31064435445242,21.670430151749414,30.063352511291622
BRCA2_S282,20.599615612696038,366.7859499908985,943.655532075365,68.37000054711062,60.155993252803476,21.516541682253234,358.5654554204148,25.201041915167597,154.58873509671056,550.1215307517238,3.6433587650445975,152.28833380078586
MAP3K1_S425,101.26256123157786,13.332036299294135,67.68537642252922,191.28158936627972,69.33838354182429,211.30075509179008,165.34521879032457,689.1185973639032,33.08069158879775,193.4160684487955,55.97033649288609,28.48937739607202
Gene_0039_S473,1787.5339405015534,53.87500540315058,139.22437865807188,50.25485474136475,50.097653388509016,17.03848410153455,957.2849920674714,19.721526382967433,81.04712501962338,67.75061125432825,12.840531499388616,139.88168823697015
Gene_0103_S365,107.86293554409154,8.115554771132432,76.31948113794788,6.701068032100573,3910.8863978799554,212.76300648369943,3.508155944548342,30.670744204745176,288.43094751345456,150.16890115977884,270.756764836415,138.1741950651865
Gene_0091_S198,0.6105046907860303,665.0904090445547,444.1647176444616,33.383960929375704,98.75602066979658,72.41175223239708,87.73148216485879,22.65133862596158,13.521200367465127,1323.0913672694137,167.0217802976538,578.1682426173585
Gene_0072_S470,729.1679625551682,23.749507276118432,1274.9085520333458,340.0237113287065,35.925544407562775,31.978885633386508,755.1950355589489,141.00851352239377,286.65587685593573,13.396270410289729,23.03294761559649,142.4646517450279
Gene_0022_S409,100.1661499727065,10.160231904036303,372.87707269315956,49.965254467899825,6.885040680988302,202.45087343509343,238.29778155058767,352.5907053327818,31.21186773667833,133.18303666299272,322.8394322641939,132.93206053359515
Gene_0002_S281,851.2337682943416,82.2328735339074,4.1545875323197174,14.877124608073819,412.2258940818633,144.77214259939407,71.66759104909472,220.45164741027,2.4638248056040624,202.75336273150185,165.80380792800244,5.259608755323102
CD4_S453,1847.7088374430425,16.47139188079697,48.815243240481124,4.347348476603909,2.7572339082293444,7.890535508217199,14.729648058866951,5.199315217522308,193.78352748307762,170.61450788629998,731.1722375822769,385.85571258636224
ACTA2_S291,576.7200089781204,451.5529196813522,32.26751302034242,22.445301695659204,7.69158546848787,114.6190928492498,247.02676254946158,67.28934818127784,10.395747482994539,38.78250709740391,492.1511102799568,15.498943452376462
Gene_0015_S82,4.514411525024681,29.93991866976942,2813.2443613341434,1143.863076097297,223.87846626992834,10.501109558540996,1298.0855939998764,66.98443854859379,26.695142826911948,61.58411935720284,0.20315601712114278,35.98533149878919
Gene_0096_S307,66.4307308572923,77.36523515466156,109.53976490813795,12.967584039854293,522.7898541819387,11.746259910924074,181.01404905245874,37.00572464366081,69.19519167318624,68.59795700045252,16.616998336873856,473.2326356670881
Gene_0070_S445,29.419252305148873,80.08770928522884,201.4884047291658,15.294959250664814,34.30123020344562,36.57187868904486,36.24148400502193,165.53967244291132,6567.2077208366445,1673.3302510750634,189.29719119362971,266.13374533175977
Gene_0011_S371,12.44349069854265,368.61567658668014,42.12236421420534,199.38700663548997,48.16847209018143,2247.1181085880553,389.9886870719612,13.199348059216415,8.7560392371814,112.86170975841918,37.910354619443815,516.578055073971
KRT19_S92,0.6492754763015588,5.093264096888565,56.97067515749706,106.98187786008529,129.60082989080337,161.09413033116246,1.9190139976157845,83.16617020494193,137.8513660201356,180.75224525778503,254.13186395467037,9.759012248084705
Gene_0074_S149,215.80591130075626,414.9917646900149,39.22608407969151,48.49037119916316,10.990558232398737,37.13918758267728,200.7615084614177,8.63808095831779,29.288701840634165,90.91928864120602,344.6729093806906,19.401314636915515
Gene_0097_S6,11.069962536461716,204.7624517198197,46.65651615147215,13.108555551296686,82.4351266171721,69.32076010504144,447.5630483961471,26.89076925330838,154.39521249706195,1.6796251541185832,11.412875209819816,13.723320234109575
CDK4_S356,797.8481245347384,3.1565980497747823,9.77192686200251,161.11955913114843,268.575441177691,54.03786055523725,25.983952066879606,11.317189950530144,495.27373729744227,73.2873305212363,34.50967513207708,100.75999081255505
TP53_S283,8.398814818505253,2.664079980772233,1358.7984368162915,313.0719928005195,2431.2779385205736,11.78918784274537,74.59919520312334,7.006687228256119,44.17796022349543,10.975164443155114,238.2117119511502,248.37482570121622
VIM_S368,96.24691401418514,198.40812694778742,83.57776212163606,47.38319035730488,684.9904898932957,279.47847612795766,7.541056579460276,81.09810264557088,516.4569843526986,36.457128416862275,363.47998005713976,85.40680083330867
MAP3K1_S162,936.9669234503198,1315.5481915900348,19.161734481041634,60.48486751385975,67.13377420195044,17.992906992964357,68.90807749943119,18.886008242177862,1244.2704213940337,43.41954188353021,21.842400171902263,36.09819553809255
FAP_S163,467.9009052693603,59.83016372867311,788.9196939884768,14.022578045798117,41.20056873880835,34.380029171799386,20.259830143786356,86.7280555011673,78.63749053021625,354.46844489252084,7.139107060090193,556.773298008258
Gene_0067_S80,98.48251692303562,14.723422391725462,0.9744326030875108,3.047741428933362,11.54596690005636,10.939377019035797,81.76521582203848,2373.799108345547,51.391088054898866,14.939452726593466,199.00585254852146,17.838728611777455
Gene_0047_S226,107.54980162788132,34.01570460127833,27.516613133407965,8.22702207601656,231.60406651757012,19.252796824370254,1343.7923196317358,16.42828537896207,4635.904093908279,21.81325473816588,19.067706346555383,112.17684569499785
PDGFRA_S379,39.57293096509595,33.92881055589125,185.27556489713558,14.788837376619984,237.24582650762974,49.97623080907904,106.00960084388609,69.08881562252587,26.357026179765924,120.86681404763725,47.3384035682728,303.6639420958239
Gene_0095_S279,59.370877757776576,2680.923136397988,15.340608129250382,81.77045069353568,13.08399822759952,72.06702470333224,19.13281396336866,25.389664219371532,4.73199311474022,63.67421972950839,22.609884679987683,9.24396377206251
Gene_0033_S363,151.9329966982766,15.045934423655567,18.6536583834484,314.1946808333006,143.27883107568508,49.457105278352245,35.086661687488316,187.3132872387203,97.4780071386674,97.94855804012847,20.03192159374613,75.33247837142763
BRCA2_S269,41.72464017548277,1059.8729222654151,7.275653079206579,48.282669264695144,411.7427502849618,45.63676169297309,2495.2291866743503,90.70773821961801,1.0718250280311108,215.90524157738125,57.12769850863216,34.4061311190508
CHEK1_S425,345.4646418163332,2544.08826063808,71.86357133596846,280.85481560573953,32.12288092118277,81.87557256105906,1.9765996629205338,82.92020590369273,110.15832459976083,37.28829536017479,22.453798982266246,0.2403606217585118
Gene_0104_S379,73.6524367521968,51.539210550284295,8.034203402330302,60.46441411308928,124.90832117338415,2.2093764864070655,183.33672502994213,22.653123691101854,13.089311902812026,256.9142706073408,30.494768315054145,181.64881161551577
Gene_0028_S413,159.96478072233518,5.906364991546941,100.10092332966401,22.437291843345864,2.2722864800884595,196.02679243926227,10.539130540926543,423.4748472670098,133.53968952234973,9.566087004289182,10.015840641745827,709.3772820389784
Gene_0001_S174,8.657206796083782,15.642550639847354,14.079852034017525,445.0625630674562,12.583504033909637,18.25058336267308,1032.4935914507248,26.293987402869696,1.0375267575968197,4.866689234574464,5.525593078548854,24.57916867486994
Gene_0100_S253,17.844627010479492,32.683370742399624,304.30744717434953,272.44193899254475,0.6280175748706929,33.07137943238046,4.3110225817001036,252.54355897123742,142.8172990417652,2152.360370342175,202.52807674735206,70.9060425765426
PDZK1_S96,23.8746749384248,1128.518298353032,0.2614834401633577,89.3816638139254,180.78953900997686,121.72727436989916,1504.5661617571866,846.0341503348233,5.849188265820378,106.88669213447778,4379.736214002613,131.41430511558758
Gene_0074_S328,109.65927917338905,11.419329262380828,39.51305262082223,49.78692072509163,64.84220412812823,2.7436141069338147,13820.601769652703,72.45684326363023,12.450559157526492,26.642633705353674,192.0562770775031,47.51279991477422
Gene_0036_S110,628.9173979294467,421.8245391022421,45.61291944790814,487.09992970277773,263.6252922283242,20.84314194024463,2.669701898100658,4.811662113031912,10.261866365383423,1.7269086539845524,1.5718258634563835,6.437834817603014
Gene_0070_S249,17.642247211883145,119.00976076392907,4.072723777277285,1.5477880131529103,20.48157293167129,1688.0559746061147,26.154463706894244,21.683869746878827,308.04034688164546,1272.806428421777,18.830226741942035,22.573434267075204
Gene_0067_S386,1.701255305784995,5.934063792178193,186.40061169919306,441.79389832134063,61.23726557421259,222.95358797791297,7.533326322571683,39.28366118013027,156.302417998589,130.18040254686167,11.543860138415909,200.2281129010223
Gene_0053_S300,40.7687593404904,55.916947617058206,186.04464487006805,53.950488464378275,442.59089315279226,30.41779240825603,743.1566444874619,42.62526675223087,22.693330226846342,1495.0322603853078,286.89796456253237,13.06814163659328
Gene_0069_S117,173.6921195599282,667.7227142199799,251.63763357195708,16.521855566197697,63.17006460251529,9.336293369105682,166.15278746537294,208.35337493682061,4.97533963589772,65.07902236656734,299.7763148716873,131.6316289387837
